Date,Close
2/22/2021 16:00:00,10.5
2/23/2021 16:00:00,10.4
2/24/2021 16:00:00,10.4
2/25/2021 16:00:00,10.24
2/26/2021 16:00:00,10.21
3/1/2021 16:00:00,10.19
3/2/2021 16:00:00,9.97
3/3/2021 16:00:00,10.12
3/4/2021 16:00:00,9.95
3/5/2021 16:00:00,10.1
3/8/2021 16:00:00,10.11
3/9/2021 16:00:00,10.1
3/10/2021 16:00:00,10.13
3/11/2021 16:00:00,10.14
3/12/2021 16:00:00,10.18
3/15/2021 16:00:00,10.05
3/16/2021 16:00:00,10.12
3/17/2021 16:00:00,10.2
3/18/2021 16:00:00,10.07
3/19/2021 16:00:00,10.06
3/22/2021 16:00:00,10
3/23/2021 16:00:00,9.97
3/24/2021 16:00:00,9.85
3/25/2021 16:00:00,9.84
3/26/2021 16:00:00,9.96
3/29/2021 16:00:00,9.97
3/30/2021 16:00:00,10.21
3/31/2021 16:00:00,10.1
4/1/2021 16:00:00,10.07
4/5/2021 16:00:00,10.02
4/6/2021 16:00:00,10
4/7/2021 16:00:00,9.96
4/8/2021 16:00:00,9.96
4/9/2021 16:00:00,9.98
4/12/2021 16:00:00,9.9
4/13/2021 16:00:00,9.92
4/14/2021 16:00:00,9.98
4/15/2021 16:00:00,9.9
4/16/2021 16:00:00,9.91
4/19/2021 16:00:00,9.89
4/20/2021 16:00:00,9.88
4/21/2021 16:00:00,9.87
4/22/2021 16:00:00,9.88
4/23/2021 16:00:00,9.92
4/26/2021 16:00:00,9.96
4/27/2021 16:00:00,10
4/28/2021 16:00:00,9.98
4/29/2021 16:00:00,9.98
4/30/2021 16:00:00,9.97
5/3/2021 16:00:00,9.92
5/4/2021 16:00:00,9.93
5/5/2021 16:00:00,9.94
5/6/2021 16:00:00,9.93
5/7/2021 16:00:00,10
5/10/2021 16:00:00,9.99
5/11/2021 16:00:00,9.9
5/12/2021 16:00:00,9.91
5/13/2021 16:00:00,9.91
5/14/2021 16:00:00,9.91
5/17/2021 16:00:00,9.9
5/18/2021 16:00:00,9.9
5/19/2021 16:00:00,9.89
5/20/2021 16:00:00,9.9
5/21/2021 16:00:00,9.9
5/24/2021 16:00:00,9.88
5/25/2021 16:00:00,9.89
5/26/2021 16:00:00,9.9
5/27/2021 16:00:00,9.9
5/28/2021 16:00:00,9.93
6/1/2021 16:00:00,9.92
6/2/2021 16:00:00,9.93
6/3/2021 16:00:00,9.91
6/4/2021 16:00:00,9.89
6/7/2021 16:00:00,9.9
6/8/2021 16:00:00,9.9
6/9/2021 16:00:00,9.91
6/10/2021 16:00:00,9.92
6/11/2021 16:00:00,9.92
6/14/2021 16:00:00,9.92
6/15/2021 16:00:00,9.92
6/16/2021 16:00:00,9.92
6/17/2021 16:00:00,9.93
6/18/2021 16:00:00,9.93
6/21/2021 16:00:00,9.93
6/22/2021 16:00:00,9.97
6/23/2021 16:00:00,9.97
6/24/2021 16:00:00,9.94
6/25/2021 16:00:00,9.95
6/28/2021 16:00:00,9.97
6/29/2021 16:00:00,9.96
6/30/2021 16:00:00,9.97
7/1/2021 16:00:00,9.97
7/2/2021 16:00:00,9.97
7/6/2021 16:00:00,9.97
7/7/2021 16:00:00,9.97
7/8/2021 16:00:00,9.97
7/9/2021 16:00:00,9.97
7/12/2021 16:00:00,9.97
7/13/2021 16:00:00,9.97
7/14/2021 16:00:00,9.97
7/15/2021 16:00:00,9.96
7/16/2021 16:00:00,9.97
7/19/2021 16:00:00,9.97
7/20/2021 16:00:00,9.97
7/21/2021 16:00:00,9.96
7/22/2021 16:00:00,9.92
7/23/2021 16:00:00,9.65
7/26/2021 16:00:00,9.62
7/27/2021 16:00:00,8.89
7/28/2021 16:00:00,7.95
7/29/2021 16:00:00,6.99
7/30/2021 16:00:00,6.84
8/2/2021 16:00:00,7.34
8/3/2021 16:00:00,7.21
8/4/2021 16:00:00,7
8/5/2021 16:00:00,7.82
8/6/2021 16:00:00,7.51
8/9/2021 16:00:00,7.46
8/10/2021 16:00:00,7.85
8/11/2021 16:00:00,7.89
8/12/2021 16:00:00,8.31
8/13/2021 16:00:00,8.46
8/16/2021 16:00:00,7.79
8/17/2021 16:00:00,7.7
8/18/2021 16:00:00,7.83
8/19/2021 16:00:00,7.56
8/20/2021 16:00:00,7.26
8/23/2021 16:00:00,7.74
8/24/2021 16:00:00,8.1
8/25/2021 16:00:00,8.03
8/26/2021 16:00:00,8.12
8/27/2021 16:00:00,8.24
8/30/2021 16:00:00,8.58
8/31/2021 16:00:00,8.52
9/1/2021 16:00:00,8.5
9/2/2021 16:00:00,8.67
9/3/2021 16:00:00,8.96
9/7/2021 16:00:00,7.91
9/8/2021 16:00:00,7.47
9/9/2021 16:00:00,7.49
9/10/2021 16:00:00,7.05
9/13/2021 16:00:00,7.19
9/14/2021 16:00:00,7.59
9/15/2021 16:00:00,7.52
9/16/2021 16:00:00,7.84
9/17/2021 16:00:00,8.64
9/20/2021 16:00:00,7.81
9/21/2021 16:00:00,8.08
9/22/2021 16:00:00,8.02
9/23/2021 16:00:00,7.98
9/24/2021 16:00:00,7.99
9/27/2021 16:00:00,7.5
9/28/2021 16:00:00,7.43
9/29/2021 16:00:00,7.39
9/30/2021 16:00:00,7.4
10/1/2021 16:00:00,7.19
10/4/2021 16:00:00,7.13
10/5/2021 16:00:00,6.86
10/6/2021 16:00:00,6.75
10/7/2021 16:00:00,6.63
10/8/2021 16:00:00,6.57
10/11/2021 16:00:00,6.51
10/12/2021 16:00:00,6.62
10/13/2021 16:00:00,6.86
10/14/2021 16:00:00,6.77
10/15/2021 16:00:00,6.2
10/18/2021 16:00:00,6.07
10/19/2021 16:00:00,5.93
10/20/2021 16:00:00,6
10/21/2021 16:00:00,5.93
10/22/2021 16:00:00,5.94
10/25/2021 16:00:00,6.55
10/26/2021 16:00:00,6.4
10/27/2021 16:00:00,6.25
10/28/2021 16:00:00,6.35
10/29/2021 16:00:00,6.53
11/1/2021 16:00:00,6.71
11/2/2021 16:00:00,6.53
11/3/2021 16:00:00,6.69
11/4/2021 16:00:00,6.54
11/5/2021 16:00:00,6.59
11/8/2021 16:00:00,6.72
11/9/2021 16:00:00,6.46
11/10/2021 16:00:00,6.52
11/11/2021 16:00:00,7.53
11/12/2021 16:00:00,7.79
11/15/2021 16:00:00,7.55
11/16/2021 16:00:00,7.51
11/17/2021 16:00:00,7.46
11/18/2021 16:00:00,7.25
11/19/2021 16:00:00,6.85
11/22/2021 16:00:00,6.72
11/23/2021 16:00:00,6.16
11/24/2021 16:00:00,6.18
11/26/2021 13:00:00,6.18
11/29/2021 16:00:00,6.18
11/30/2021 16:00:00,6.31
12/1/2021 16:00:00,5.81
12/2/2021 16:00:00,5.58
12/3/2021 16:00:00,5.57
12/6/2021 16:00:00,5.49
12/7/2021 16:00:00,5.75
12/8/2021 16:00:00,5.71
12/9/2021 16:00:00,5.54
12/10/2021 16:00:00,5.35
12/13/2021 16:00:00,5.09
12/14/2021 16:00:00,5.07
12/15/2021 16:00:00,4.93
12/16/2021 16:00:00,5.43
12/17/2021 16:00:00,5.5
12/20/2021 16:00:00,5.24
12/21/2021 16:00:00,5.12
12/22/2021 16:00:00,5.21
12/23/2021 16:00:00,5.25
12/27/2021 16:00:00,5.27
12/28/2021 16:00:00,5.2
12/29/2021 16:00:00,5.04
12/30/2021 16:00:00,5.2
12/31/2021 16:00:00,5.08
1/3/2022 16:00:00,5.15
1/4/2022 16:00:00,4.85
1/5/2022 16:00:00,4.64
1/6/2022 16:00:00,4.33
1/7/2022 16:00:00,4.31
1/10/2022 16:00:00,4.3
1/11/2022 16:00:00,4.54
1/12/2022 16:00:00,4.39
1/13/2022 16:00:00,4.19
1/14/2022 16:00:00,4.15
1/18/2022 16:00:00,3.95
1/19/2022 16:00:00,3.98
1/20/2022 16:00:00,3.86
1/21/2022 16:00:00,3.62
1/24/2022 16:00:00,3.58
1/25/2022 16:00:00,3.54
1/26/2022 16:00:00,3.78
1/27/2022 16:00:00,3.68
1/28/2022 16:00:00,3.78
1/31/2022 16:00:00,4
2/1/2022 16:00:00,4
2/2/2022 16:00:00,3.77
2/3/2022 16:00:00,3.76
2/4/2022 16:00:00,3.6
2/7/2022 16:00:00,3.6
2/8/2022 16:00:00,3.56
2/9/2022 16:00:00,3.75
2/10/2022 16:00:00,3.51
2/11/2022 16:00:00,3.38
2/14/2022 16:00:00,3.32
2/15/2022 16:00:00,3.47
2/16/2022 16:00:00,3.38
2/17/2022 16:00:00,3.37
2/18/2022 16:00:00,2.36
2/22/2022 16:00:00,2.4
2/23/2022 16:00:00,2.32
2/24/2022 16:00:00,2.5
2/25/2022 16:00:00,2.47
2/28/2022 16:00:00,2.66
3/1/2022 16:00:00,2.57
3/2/2022 16:00:00,2.58
3/3/2022 16:00:00,2.61
3/4/2022 16:00:00,2.43
3/7/2022 16:00:00,2.52
3/8/2022 16:00:00,2.58
3/9/2022 16:00:00,2.59
3/10/2022 16:00:00,2.61
3/11/2022 16:00:00,2.46
3/14/2022 16:00:00,2.28
3/15/2022 16:00:00,2.04
3/16/2022 16:00:00,2.06
3/17/2022 16:00:00,2.1
3/18/2022 16:00:00,2.15
3/21/2022 16:00:00,2.32
3/22/2022 16:00:00,2.45
3/23/2022 16:00:00,2.47
3/24/2022 16:00:00,2.52
3/25/2022 16:00:00,2.6
3/28/2022 16:00:00,2.35
3/29/2022 16:00:00,2.4
3/30/2022 16:00:00,2.34
3/31/2022 16:00:00,2.17
4/1/2022 16:00:00,2.14
4/4/2022 16:00:00,2.22
4/5/2022 16:00:00,2.13
4/6/2022 16:00:00,1.97
4/7/2022 16:00:00,1.95
4/8/2022 16:00:00,1.86
4/11/2022 16:00:00,1.84
4/12/2022 16:00:00,1.82
4/13/2022 16:00:00,1.9
4/14/2022 16:00:00,1.86
4/18/2022 16:00:00,1.79
4/19/2022 16:00:00,1.91
4/20/2022 16:00:00,1.95
4/21/2022 16:00:00,1.88
4/22/2022 16:00:00,1.85
4/25/2022 16:00:00,1.87
4/26/2022 16:00:00,1.85
4/27/2022 16:00:00,1.87
4/28/2022 16:00:00,1.89
4/29/2022 16:00:00,1.86
5/2/2022 16:00:00,1.84
5/3/2022 16:00:00,1.82
5/4/2022 16:00:00,1.8
5/5/2022 16:00:00,1.67
5/6/2022 16:00:00,1.66
5/9/2022 16:00:00,1.5
5/10/2022 16:00:00,1.43
5/11/2022 16:00:00,1.44
5/12/2022 16:00:00,1.5
5/13/2022 16:00:00,1.83
5/16/2022 16:00:00,1.71
5/17/2022 16:00:00,1.79
5/18/2022 16:00:00,1.7
5/19/2022 16:00:00,1.71
5/20/2022 16:00:00,1.76
5/23/2022 16:00:00,1.77
5/24/2022 16:00:00,1.77
5/25/2022 16:00:00,1.78
5/26/2022 16:00:00,1.75
5/27/2022 16:00:00,1.88
5/31/2022 16:00:00,1.9
6/1/2022 16:00:00,1.94
6/2/2022 16:00:00,2.09
6/3/2022 16:00:00,1.97
6/6/2022 16:00:00,2.04
6/7/2022 16:00:00,1.88
6/8/2022 16:00:00,1.94
6/9/2022 16:00:00,1.74
6/10/2022 16:00:00,1.65
6/13/2022 16:00:00,1.34
6/14/2022 16:00:00,1.35
6/15/2022 16:00:00,1.37
6/16/2022 16:00:00,1.26
6/17/2022 16:00:00,1.39
6/21/2022 16:00:00,1.33
6/22/2022 16:00:00,1.21
6/23/2022 16:00:00,1.23
6/24/2022 16:00:00,1.22